id_partido,id_competicion,id_temporada,fecha,id_equipo_local,id_equipo_visitante,jornada,goles_equipo_local,goles_equipo_visitante
,LaLiga2,14/15_LaLiga2,2014-10-04,461,474,7.0,1,1
,LaLiga2,14/15_LaLiga2,2014-10-05,482,469,7.0,0,0
,LaLiga2,14/15_LaLiga2,2014-10-05,497,487,7.0,2,1
,LaLiga2,14/15_LaLiga2,2014-10-05,496,495,7.0,6,1
,LaLiga2,14/15_LaLiga2,2014-10-05,484,483,7.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-05,463,492,7.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-05,485,490,7.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-11,483,462,8.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-11,494,485,8.0,1,0
,LaLiga2,14/15_LaLiga2,2014-10-11,498,1906,8.0,0,0
,LaLiga2,14/15_LaLiga2,2014-10-11,487,472,8.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-11,495,493,8.0,0,1
,LaLiga2,14/15_LaLiga2,2014-10-11,492,497,8.0,0,2
,LaLiga2,14/15_LaLiga2,2014-10-11,490,482,8.0,0,1
,LaLiga2,14/15_LaLiga2,2014-10-12,469,461,8.0,0,0
,LaLiga2,14/15_LaLiga2,2014-10-12,474,463,8.0,2,1
,LaLiga2,14/15_LaLiga2,2014-10-12,489,484,8.0,3,3
,LaLiga2,14/15_LaLiga2,2014-10-12,580,496,8.0,0,1
,LaLiga2,14/15_LaLiga2,2014-10-18,482,494,9.0,0,0
,LaLiga2,14/15_LaLiga2,2014-10-18,462,489,9.0,1,0
,LaLiga2,14/15_LaLiga2,2014-10-18,485,495,9.0,3,2
,LaLiga2,14/15_LaLiga2,2014-10-18,484,498,9.0,2,1
,LaLiga2,14/15_LaLiga2,2014-10-18,472,492,9.0,3,2
,LaLiga2,14/15_LaLiga2,2014-10-18,496,493,9.0,0,2
,LaLiga2,14/15_LaLiga2,2014-10-19,497,474,9.0,1,1
,LaLiga2,14/15_LaLiga2,2014-10-19,580,483,9.0,1,4
,LaLiga2,14/15_LaLiga2,2014-10-19,463,469,9.0,1,0
,LaLiga2,14/15_LaLiga2,2014-10-19,461,490,9.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-19,1906,487,9.0,4,1
,LaLiga2,14/15_LaLiga2,2014-10-25,483,496,10.0,1,0
,LaLiga2,14/15_LaLiga2,2014-10-25,498,462,10.0,1,1
,LaLiga2,14/15_LaLiga2,2014-10-25,469,497,10.0,3,2
,LaLiga2,14/15_LaLiga2,2014-10-25,494,461,10.0,2,2
,LaLiga2,14/15_LaLiga2,2014-10-26,495,482,10.0,3,4
,LaLiga2,14/15_LaLiga2,2014-10-26,489,580,10.0,1,1
,LaLiga2,14/15_LaLiga2,2014-10-26,474,472,10.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-26,493,485,10.0,3,0
,LaLiga2,14/15_LaLiga2,2014-10-26,487,484,10.0,1,3
,LaLiga2,14/15_LaLiga2,2014-10-26,492,1906,10.0,2,0
,LaLiga2,14/15_LaLiga2,2014-10-26,490,463,10.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-01,483,489,11.0,2,1
,LaLiga2,14/15_LaLiga2,2014-11-01,462,487,11.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-01,1906,474,11.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-01,580,498,11.0,0,2
,LaLiga2,14/15_LaLiga2,2014-11-01,461,495,11.0,2,1
,LaLiga2,14/15_LaLiga2,2014-11-01,496,485,11.0,3,2
,LaLiga2,14/15_LaLiga2,2014-11-02,472,469,11.0,3,2
,LaLiga2,14/15_LaLiga2,2014-11-02,482,493,11.0,2,1
,LaLiga2,14/15_LaLiga2,2014-11-02,497,490,11.0,0,3
,LaLiga2,14/15_LaLiga2,2014-11-02,463,494,11.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-03,484,492,11.0,2,3
,LaLiga2,14/15_LaLiga2,2014-11-08,485,482,12.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-08,469,1906,12.0,1,0
,LaLiga2,14/15_LaLiga2,2014-11-08,495,463,12.0,1,0
,LaLiga2,14/15_LaLiga2,2014-11-08,490,472,12.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-08,493,461,12.0,1,2
,LaLiga2,14/15_LaLiga2,2014-11-08,487,580,12.0,2,0
,LaLiga2,14/15_LaLiga2,2014-11-09,474,484,12.0,3,1
,LaLiga2,14/15_LaLiga2,2014-11-09,489,496,12.0,2,1
,LaLiga2,14/15_LaLiga2,2014-11-09,494,497,12.0,3,3
,LaLiga2,14/15_LaLiga2,2014-11-09,498,483,12.0,0,1
,LaLiga2,14/15_LaLiga2,2014-11-09,492,462,12.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-15,483,487,13.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-15,463,493,13.0,1,2
,LaLiga2,14/15_LaLiga2,2014-11-15,462,474,13.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-15,1906,490,13.0,1,1
,LaLiga2,14/15_LaLiga2,2014-11-15,496,482,13.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-15,472,494,13.0,0,1
,LaLiga2,14/15_LaLiga2,2014-11-15,461,485,13.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-16,489,498,13.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-16,497,495,13.0,4,1
,LaLiga2,14/15_LaLiga2,2014-11-16,580,492,13.0,2,0
,LaLiga2,14/15_LaLiga2,2014-11-16,484,469,13.0,2,2
,LaLiga2,14/15_LaLiga2,2014-11-22,498,496,14.0,3,1
,LaLiga2,14/15_LaLiga2,2014-11-22,494,1906,14.0,4,4
,LaLiga2,14/15_LaLiga2,2014-11-22,474,580,14.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-22,490,484,14.0,2,0
,LaLiga2,14/15_LaLiga2,2014-11-22,492,483,14.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-23,482,461,14.0,1,2
,LaLiga2,14/15_LaLiga2,2014-11-23,493,497,14.0,2,0
,LaLiga2,14/15_LaLiga2,2014-11-23,485,463,14.0,1,0
,LaLiga2,14/15_LaLiga2,2014-11-23,469,462,14.0,1,2
,LaLiga2,14/15_LaLiga2,2014-11-23,495,472,14.0,2,0
,LaLiga2,14/15_LaLiga2,2014-11-23,487,489,14.0,1,0
,LaLiga2,14/15_LaLiga2,2014-11-29,462,490,15.0,0,2
,LaLiga2,14/15_LaLiga2,2014-11-29,472,493,15.0,0,0
,LaLiga2,14/15_LaLiga2,2014-11-29,580,469,15.0,0,2
,LaLiga2,14/15_LaLiga2,2014-11-29,463,482,15.0,1,0
,LaLiga2,14/15_LaLiga2,2014-11-30,483,474,15.0,0,1
,LaLiga2,14/15_LaLiga2,2014-11-30,498,487,15.0,0,1
,LaLiga2,14/15_LaLiga2,2014-11-30,1906,495,15.0,1,2
,LaLiga2,14/15_LaLiga2,2014-11-30,497,485,15.0,0,1
,LaLiga2,14/15_LaLiga2,2014-11-30,484,494,15.0,4,1
,LaLiga2,14/15_LaLiga2,2014-11-30,489,492,15.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-06,490,580,16.0,3,2
,LaLiga2,14/15_LaLiga2,2014-12-06,485,472,16.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-06,494,462,16.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-06,461,463,16.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-07,493,1906,16.0,0,1
,LaLiga2,14/15_LaLiga2,2014-12-07,487,496,16.0,3,2
,LaLiga2,14/15_LaLiga2,2014-12-07,474,489,16.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-07,482,497,16.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-07,492,498,16.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-08,469,483,16.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-08,495,484,16.0,2,2
,LaLiga2,14/15_LaLiga2,2014-12-10,496,461,15.0,2,2
,LaLiga2,14/15_LaLiga2,2014-12-13,498,474,17.0,1,1
,LaLiga2,14/15_LaLiga2,2014-12-13,1906,485,17.0,1,3
,LaLiga2,14/15_LaLiga2,2014-12-13,489,469,17.0,0,1
,LaLiga2,14/15_LaLiga2,2014-12-13,497,461,17.0,2,4
,LaLiga2,14/15_LaLiga2,2014-12-14,472,482,17.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-14,483,490,17.0,1,1
,LaLiga2,14/15_LaLiga2,2014-12-14,580,494,17.0,3,1
,LaLiga2,14/15_LaLiga2,2014-12-14,484,493,17.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-14,462,495,17.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-14,487,492,17.0,0,0
,LaLiga2,14/15_LaLiga2,2014-12-14,496,463,17.0,1,2
,LaLiga2,14/15_LaLiga2,2014-12-20,493,462,18.0,2,2
,LaLiga2,14/15_LaLiga2,2014-12-20,494,483,18.0,3,1
,LaLiga2,14/15_LaLiga2,2014-12-20,485,484,18.0,1,1
,LaLiga2,14/15_LaLiga2,2014-12-20,492,496,18.0,1,0
,LaLiga2,14/15_LaLiga2,2014-12-20,490,489,18.0,6,6
,LaLiga2,14/15_LaLiga2,2014-12-21,469,498,18.0,2,0
,LaLiga2,14/15_LaLiga2,2014-12-21,495,580,18.0,0,2
,LaLiga2,14/15_LaLiga2,2014-12-21,474,487,18.0,2,1
,LaLiga2,14/15_LaLiga2,2014-12-21,463,497,18.0,2,0
,LaLiga2,14/15_LaLiga2,2014-12-21,482,1906,18.0,7,0
,LaLiga2,14/15_LaLiga2,2014-12-21,461,472,18.0,1,2
,LaLiga2,14/15_LaLiga2,2015-01-03,462,485,19.0,1,3
,LaLiga2,14/15_LaLiga2,2015-01-03,483,495,19.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-03,580,493,19.0,1,2
,LaLiga2,14/15_LaLiga2,2015-01-03,472,463,19.0,2,1
,LaLiga2,14/15_LaLiga2,2015-01-03,1906,461,19.0,0,2
,LaLiga2,14/15_LaLiga2,2015-01-04,484,482,19.0,0,2
,LaLiga2,14/15_LaLiga2,2015-01-04,489,494,19.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-04,496,497,19.0,1,0
,LaLiga2,14/15_LaLiga2,2015-01-04,487,469,19.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-04,492,474,19.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-04,498,490,19.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-10,463,1906,20.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-10,495,489,20.0,3,0
,LaLiga2,14/15_LaLiga2,2015-01-10,493,483,20.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-10,497,472,20.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-10,469,492,20.0,3,1
,LaLiga2,14/15_LaLiga2,2015-01-11,461,484,20.0,5,3
,LaLiga2,14/15_LaLiga2,2015-01-11,490,487,20.0,2,2
,LaLiga2,14/15_LaLiga2,2015-01-11,496,474,20.0,2,2
,LaLiga2,14/15_LaLiga2,2015-01-11,485,580,20.0,1,0
,LaLiga2,14/15_LaLiga2,2015-01-11,482,462,20.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-11,494,498,20.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-17,472,496,21.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-17,489,493,21.0,1,2
,LaLiga2,14/15_LaLiga2,2015-01-17,498,495,21.0,1,0
,LaLiga2,14/15_LaLiga2,2015-01-17,462,461,21.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-18,474,469,21.0,1,2
,LaLiga2,14/15_LaLiga2,2015-01-18,483,485,21.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-18,580,482,21.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-18,1906,497,21.0,3,1
,LaLiga2,14/15_LaLiga2,2015-01-18,484,463,21.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-18,492,490,21.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-18,487,494,21.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-24,462,463,22.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-24,469,496,22.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-24,484,497,22.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-24,492,494,22.0,0,1
,LaLiga2,14/15_LaLiga2,2015-01-25,483,482,22.0,1,5
,LaLiga2,14/15_LaLiga2,2015-01-25,1906,472,22.0,0,1
,LaLiga2,14/15_LaLiga2,2015-01-25,474,490,22.0,3,0
,LaLiga2,14/15_LaLiga2,2015-01-25,487,495,22.0,2,3
,LaLiga2,14/15_LaLiga2,2015-01-25,498,493,22.0,0,1
,LaLiga2,14/15_LaLiga2,2015-01-25,580,461,22.0,0,0
,LaLiga2,14/15_LaLiga2,2015-01-25,489,485,22.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-31,496,1906,23.0,1,4
,LaLiga2,14/15_LaLiga2,2015-01-31,495,492,23.0,3,2
,LaLiga2,14/15_LaLiga2,2015-01-31,494,474,23.0,0,2
,LaLiga2,14/15_LaLiga2,2015-01-31,490,469,23.0,1,1
,LaLiga2,14/15_LaLiga2,2015-01-31,463,580,23.0,2,0
,LaLiga2,14/15_LaLiga2,2015-01-31,485,498,23.0,0,2
,LaLiga2,14/15_LaLiga2,2015-01-31,461,483,23.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-01,497,462,23.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-01,493,487,23.0,3,0
,LaLiga2,14/15_LaLiga2,2015-02-01,482,489,23.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-07,484,1906,24.0,4,0
,LaLiga2,14/15_LaLiga2,2015-02-07,498,482,24.0,1,4
,LaLiga2,14/15_LaLiga2,2015-02-07,580,497,24.0,1,0
,LaLiga2,14/15_LaLiga2,2015-02-07,487,485,24.0,2,2
,LaLiga2,14/15_LaLiga2,2015-02-08,489,461,24.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-08,483,463,24.0,0,2
,LaLiga2,14/15_LaLiga2,2015-02-08,474,495,24.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-08,490,496,24.0,3,0
,LaLiga2,14/15_LaLiga2,2015-02-08,469,494,24.0,1,1
,LaLiga2,14/15_LaLiga2,2015-02-08,492,493,24.0,0,1
,LaLiga2,14/15_LaLiga2,2015-02-10,472,484,23.0,0,1
,LaLiga2,14/15_LaLiga2,2015-02-14,472,580,25.0,0,1
,LaLiga2,14/15_LaLiga2,2015-02-14,497,483,25.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-14,1906,462,25.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-14,485,492,25.0,1,1
,LaLiga2,14/15_LaLiga2,2015-02-15,493,474,25.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-15,482,487,25.0,1,0
,LaLiga2,14/15_LaLiga2,2015-02-15,494,490,25.0,1,2
,LaLiga2,14/15_LaLiga2,2015-02-15,496,484,25.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-15,495,469,25.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-15,461,498,25.0,1,0
,LaLiga2,14/15_LaLiga2,2015-02-15,463,489,25.0,2,0
,LaLiga2,14/15_LaLiga2,2015-02-21,498,463,26.0,1,2
,LaLiga2,14/15_LaLiga2,2015-02-21,483,472,26.0,3,0
,LaLiga2,14/15_LaLiga2,2015-02-21,487,461,26.0,0,0
,LaLiga2,14/15_LaLiga2,2015-02-21,469,493,26.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-22,489,497,26.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-22,494,496,26.0,3,0
,LaLiga2,14/15_LaLiga2,2015-02-22,580,1906,26.0,1,0
,LaLiga2,14/15_LaLiga2,2015-02-22,474,485,26.0,4,1
,LaLiga2,14/15_LaLiga2,2015-02-22,462,484,26.0,4,0
,LaLiga2,14/15_LaLiga2,2015-02-22,492,482,26.0,2,0
,LaLiga2,14/15_LaLiga2,2015-02-22,490,495,26.0,1,1
,LaLiga2,14/15_LaLiga2,2015-02-28,472,489,27.0,0,2
,LaLiga2,14/15_LaLiga2,2015-02-28,496,462,27.0,2,1
,LaLiga2,14/15_LaLiga2,2015-02-28,482,474,27.0,3,0
,LaLiga2,14/15_LaLiga2,2015-02-28,1906,483,27.0,2,4
,LaLiga2,14/15_LaLiga2,2015-03-01,461,492,27.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-01,495,494,27.0,2,1
,LaLiga2,14/15_LaLiga2,2015-03-01,497,498,27.0,1,0
,LaLiga2,14/15_LaLiga2,2015-03-01,493,490,27.0,2,1
,LaLiga2,14/15_LaLiga2,2015-03-01,485,469,27.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-01,484,580,27.0,2,2
,LaLiga2,14/15_LaLiga2,2015-03-01,463,487,27.0,1,2
,LaLiga2,14/15_LaLiga2,2015-03-07,490,485,28.0,1,0
,LaLiga2,14/15_LaLiga2,2015-03-07,489,1906,28.0,3,2
,LaLiga2,14/15_LaLiga2,2015-03-07,498,472,28.0,2,0
,LaLiga2,14/15_LaLiga2,2015-03-07,492,463,28.0,1,0
,LaLiga2,14/15_LaLiga2,2015-03-07,495,496,28.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-08,469,482,28.0,4,0
,LaLiga2,14/15_LaLiga2,2015-03-08,580,462,28.0,3,1
,LaLiga2,14/15_LaLiga2,2015-03-08,494,493,28.0,3,0
,LaLiga2,14/15_LaLiga2,2015-03-08,483,484,28.0,3,2
,LaLiga2,14/15_LaLiga2,2015-03-08,474,461,28.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-08,487,497,28.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-14,472,487,29.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-14,496,580,29.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-14,462,483,29.0,2,0
,LaLiga2,14/15_LaLiga2,2015-03-14,463,474,29.0,0,1
,LaLiga2,14/15_LaLiga2,2015-03-14,484,489,29.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-14,497,492,29.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-14,482,490,29.0,4,0
,LaLiga2,14/15_LaLiga2,2015-03-15,461,469,29.0,0,3
,LaLiga2,14/15_LaLiga2,2015-03-15,485,494,29.0,2,1
,LaLiga2,14/15_LaLiga2,2015-03-15,493,495,29.0,2,2
,LaLiga2,14/15_LaLiga2,2015-03-15,1906,498,29.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-18,462,472,24.0,3,0
,LaLiga2,14/15_LaLiga2,2015-03-21,483,580,30.0,0,1
,LaLiga2,14/15_LaLiga2,2015-03-21,487,1906,30.0,3,1
,LaLiga2,14/15_LaLiga2,2015-03-21,469,463,30.0,1,3
,LaLiga2,14/15_LaLiga2,2015-03-21,490,461,30.0,4,2
,LaLiga2,14/15_LaLiga2,2015-03-21,495,485,30.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-22,498,484,30.0,0,2
,LaLiga2,14/15_LaLiga2,2015-03-22,489,462,30.0,3,2
,LaLiga2,14/15_LaLiga2,2015-03-22,474,497,30.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-22,493,496,30.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-22,494,482,30.0,2,0
,LaLiga2,14/15_LaLiga2,2015-03-22,492,472,30.0,2,1
,LaLiga2,14/15_LaLiga2,2015-03-28,463,490,31.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-28,580,489,31.0,3,2
,LaLiga2,14/15_LaLiga2,2015-03-28,462,498,31.0,2,1
,LaLiga2,14/15_LaLiga2,2015-03-28,482,495,31.0,0,1
,LaLiga2,14/15_LaLiga2,2015-03-28,497,469,31.0,0,1
,LaLiga2,14/15_LaLiga2,2015-03-28,461,494,31.0,4,2
,LaLiga2,14/15_LaLiga2,2015-03-29,472,474,31.0,0,0
,LaLiga2,14/15_LaLiga2,2015-03-29,485,493,31.0,0,1
,LaLiga2,14/15_LaLiga2,2015-03-29,484,487,31.0,1,1
,LaLiga2,14/15_LaLiga2,2015-03-29,1906,492,31.0,2,2
,LaLiga2,14/15_LaLiga2,2015-03-29,496,483,31.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-04,485,496,32.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-04,493,482,32.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-04,489,483,32.0,4,0
,LaLiga2,14/15_LaLiga2,2015-04-04,495,461,32.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-05,469,472,32.0,3,0
,LaLiga2,14/15_LaLiga2,2015-04-05,494,463,32.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-05,474,1906,32.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-05,490,497,32.0,1,2
,LaLiga2,14/15_LaLiga2,2015-04-05,498,580,32.0,0,2
,LaLiga2,14/15_LaLiga2,2015-04-05,492,484,32.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-05,487,462,32.0,0,1
,LaLiga2,14/15_LaLiga2,2015-04-11,483,498,33.0,2,3
,LaLiga2,14/15_LaLiga2,2015-04-11,496,489,33.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-11,484,474,33.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-11,482,485,33.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-11,580,487,33.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-11,462,492,33.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-12,461,493,33.0,2,0
,LaLiga2,14/15_LaLiga2,2015-04-12,497,494,33.0,0,1
,LaLiga2,14/15_LaLiga2,2015-04-12,1906,469,33.0,1,2
,LaLiga2,14/15_LaLiga2,2015-04-12,472,490,33.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-12,463,495,33.0,2,0
,LaLiga2,14/15_LaLiga2,2015-04-18,493,463,34.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-18,474,462,34.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-18,494,472,34.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-18,485,461,34.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-18,498,489,34.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-18,495,497,34.0,3,1
,LaLiga2,14/15_LaLiga2,2015-04-19,469,484,34.0,4,0
,LaLiga2,14/15_LaLiga2,2015-04-19,487,483,34.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-19,490,1906,34.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-19,482,496,34.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-19,492,580,34.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-25,489,487,35.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-25,472,495,35.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-25,462,469,35.0,1,2
,LaLiga2,14/15_LaLiga2,2015-04-25,1906,494,35.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-25,483,492,35.0,2,1
,LaLiga2,14/15_LaLiga2,2015-04-26,461,482,35.0,1,1
,LaLiga2,14/15_LaLiga2,2015-04-26,496,498,35.0,3,2
,LaLiga2,14/15_LaLiga2,2015-04-26,580,474,35.0,0,0
,LaLiga2,14/15_LaLiga2,2015-04-26,497,493,35.0,0,3
,LaLiga2,14/15_LaLiga2,2015-04-26,484,490,35.0,1,0
,LaLiga2,14/15_LaLiga2,2015-04-26,463,485,35.0,0,0
,LaLiga2,14/15_LaLiga2,2015-05-02,487,498,36.0,2,0
,LaLiga2,14/15_LaLiga2,2015-05-02,490,462,36.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-02,469,580,36.0,2,2
,LaLiga2,14/15_LaLiga2,2015-05-02,493,472,36.0,3,0
,LaLiga2,14/15_LaLiga2,2015-05-02,461,496,36.0,2,0
,LaLiga2,14/15_LaLiga2,2015-05-03,494,484,36.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-03,474,483,36.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-03,482,463,36.0,2,0
,LaLiga2,14/15_LaLiga2,2015-05-03,492,489,36.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-03,495,1906,36.0,2,1
,LaLiga2,14/15_LaLiga2,2015-05-03,485,497,36.0,2,1
,LaLiga2,14/15_LaLiga2,2015-05-09,1906,493,37.0,2,4
,LaLiga2,14/15_LaLiga2,2015-05-09,496,487,37.0,0,1
,LaLiga2,14/15_LaLiga2,2015-05-09,489,474,37.0,1,2
,LaLiga2,14/15_LaLiga2,2015-05-09,497,482,37.0,0,3
,LaLiga2,14/15_LaLiga2,2015-05-09,463,461,37.0,2,1
,LaLiga2,14/15_LaLiga2,2015-05-10,483,469,37.0,1,2
,LaLiga2,14/15_LaLiga2,2015-05-10,580,490,37.0,0,0
,LaLiga2,14/15_LaLiga2,2015-05-10,472,485,37.0,2,0
,LaLiga2,14/15_LaLiga2,2015-05-10,484,495,37.0,3,1
,LaLiga2,14/15_LaLiga2,2015-05-10,498,492,37.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-10,462,494,37.0,2,1
,LaLiga2,14/15_LaLiga2,2015-05-16,495,462,38.0,2,3
,LaLiga2,14/15_LaLiga2,2015-05-16,463,496,38.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-16,474,498,38.0,3,1
,LaLiga2,14/15_LaLiga2,2015-05-16,482,472,38.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-16,490,483,38.0,1,2
,LaLiga2,14/15_LaLiga2,2015-05-16,485,1906,38.0,2,3
,LaLiga2,14/15_LaLiga2,2015-05-16,461,497,38.0,3,0
,LaLiga2,14/15_LaLiga2,2015-05-17,493,484,38.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-17,494,580,38.0,0,1
,LaLiga2,14/15_LaLiga2,2015-05-17,469,489,38.0,5,1
,LaLiga2,14/15_LaLiga2,2015-05-17,492,487,38.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-19,1906,482,39.0,1,3
,LaLiga2,14/15_LaLiga2,2015-05-19,472,461,39.0,1,2
,LaLiga2,14/15_LaLiga2,2015-05-20,487,474,39.0,0,0
,LaLiga2,14/15_LaLiga2,2015-05-20,483,494,39.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-20,497,463,39.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-20,489,490,39.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-20,462,493,39.0,0,3
,LaLiga2,14/15_LaLiga2,2015-05-20,496,492,39.0,1,3
,LaLiga2,14/15_LaLiga2,2015-05-20,484,485,39.0,0,1
,LaLiga2,14/15_LaLiga2,2015-05-21,498,469,39.0,2,4
,LaLiga2,14/15_LaLiga2,2015-05-21,580,495,39.0,2,3
,LaLiga2,14/15_LaLiga2,2015-05-23,485,462,40.0,3,0
,LaLiga2,14/15_LaLiga2,2015-05-23,497,496,40.0,3,1
,LaLiga2,14/15_LaLiga2,2015-05-23,494,489,40.0,1,0
,LaLiga2,14/15_LaLiga2,2015-05-23,463,472,40.0,1,1
,LaLiga2,14/15_LaLiga2,2015-05-23,461,1906,40.0,4,3
,LaLiga2,14/15_LaLiga2,2015-05-24,493,580,40.0,1,0
